Date,Prefecture,Positive,Tested,Discharged,Fatal
2023-01-19,Ishikawa,263761,763788.0,155716.0,448.0
2023-01-19,Fukui,188750,557007.0,110918.0,172.0
2023-01-19,Yamanashi,177478,728368.0,93672.0,321.0
2023-01-19,Nagano,425336,1368534.0,411776.0,770.0
2023-01-19,Gifu,507350,1680133.0,284881.0,976.0
2023-01-19,Shizuoka,805236,2323769.0,478956.0,1117.0
2023-01-19,Aichi,2012164,5227377.0,1938080.0,3822.0
2023-01-19,Mie,427167,1058026.0,226621.0,870.0
2023-01-19,Shiga,352728,1223640.0,225722.0,580.0
2023-01-19,Kyoto,649323,1473738.0,459222.0,1442.0
2023-01-19,Osaka,2726230,11793543.0,2032077.0,7693.0
2023-01-19,Hyogo,1396951,2465506.0,986750.0,3485.0
2023-01-19,Nara,328834,931393.0,195268.0,735.0
2023-01-19,Wakayama,223319,319456.0,129448.0,446.0
2023-01-19,Tottori,130574,1054871.0,44778.0,221.0
2023-01-19,Shimane,155301,495088.0,150707.0,250.0
2023-01-19,Okayama,461738,1113228.0,412307.0,734.0
2023-01-19,Hiroshima,752914,3307341.0,409656.0,1161.0
2023-01-19,Yamaguchi,290073,1114017.0,158495.0,650.0
2023-01-19,Tokushima,152938,415031.0,90741.0,348.0
2023-01-19,Kagawa,235531,520322.0,138120.0,527.0
2023-01-19,Ehime,293790,891073.0,156705.0,570.0
2023-01-19,Kochi,155613,494109.0,94023.0,514.0
2023-01-19,Fukuoka,1517470,3918607.0,1029285.0,2768.0
2023-01-19,Saga,249423,377021.0,125171.0,417.0
2023-01-19,Nagasaki,319092,1016323.0,177499.0,519.0
2023-01-19,Kumamoto,510614,540288.0,320699.0,1107.0
2023-01-19,Oita,286116,1009928.0,172076.0,580.0
2023-01-19,Miyazaki,305376,238860.0,189320.0,667.0
2023-01-19,Kagoshima,417916,902621.0,286186.0,733.0
2023-01-19,Okinawa,566466,1351105.0,494076.0,851.0
2023-01-20,Hokkaido,1294539,3964610.0,717238.0,4301.0
2023-01-20,Aomori,269971,415661.0,151129.0,591.0
2023-01-20,Iwate,221817,648230.0,103563.0,535.0
2023-01-20,Miyagi,509293,1203326.0,204624.0,846.0
2023-01-20,Akita,191076,81563.0,89825.0,536.0
2023-01-20,Yamagata,215260,354593.0,90443.0,336.0
2023-01-20,Fukushima,380087,1156057.0,180682.0,547.0
2023-01-20,Ibaraki,601501,1985898.0,301424.0,1129.0
2023-01-20,Tochigi,395980,1174106.0,215803.0,920.0
2023-01-20,Gunma,417518,1166429.0,225131.0,951.0
2023-01-20,Saitama,1733655,4913302.0,1160893.0,3368.0
2023-01-20,Chiba,1402631,3538123.0,904076.0,3344.0
2023-01-20,Tokyo,4224251,11325292.0,3093983.0,7368.0
2023-01-20,Kanagawa,2135718,6377780.0,1450734.0,3889.0
2023-01-20,Niigata,431385,1226770.0,223993.0,343.0
2023-01-20,Toyama,222841,462523.0,123822.0,287.0
2023-01-20,Ishikawa,264443,763788.0,155716.0,452.0
2023-01-20,Fukui,189254,557007.0,110918.0,175.0
2023-01-20,Yamanashi,178161,743108.0,93672.0,322.0
2023-01-20,Nagano,426689,1368929.0,413916.0,775.0
2023-01-20,Gifu,509025,1683623.0,284881.0,979.0
2023-01-20,Shizuoka,808741,2329743.0,478956.0,1136.0
2023-01-20,Aichi,2017455,5243696.0,1950366.0,3846.0
2023-01-20,Mie,428609,1058026.0,226621.0,878.0
2023-01-20,Shiga,353772,1226018.0,225722.0,582.0
2023-01-20,Kyoto,650704,1476483.0,459222.0,1451.0
2023-01-20,Osaka,2731714,11819209.0,2032077.0,7721.0
2023-01-20,Hyogo,1400239,2465506.0,986750.0,3504.0
2023-01-20,Nara,329681,933196.0,195268.0,741.0
2023-01-20,Wakayama,224082,319456.0,129448.0,448.0
2023-01-20,Tottori,131137,1056831.0,44778.0,223.0
2023-01-20,Shimane,155828,495088.0,151473.0,253.0
2023-01-20,Okayama,463263,1132746.0,438959.0,739.0
2023-01-20,Hiroshima,755382,3363790.0,409656.0,1172.0
2023-01-20,Yamaguchi,291177,1114017.0,158495.0,655.0
2023-01-20,Tokushima,153616,417004.0,90741.0,351.0
2023-01-20,Kagawa,236473,521785.0,138120.0,530.0
2023-01-20,Ehime,294828,906013.0,156705.0,579.0
2023-01-20,Kochi,156129,494109.0,94023.0,517.0
2023-01-20,Fukuoka,1521233,3918607.0,1029285.0,2793.0
2023-01-20,Saga,250100,377021.0,125171.0,423.0
2023-01-20,Nagasaki,320022,1017816.0,177499.0,532.0
2023-01-20,Kumamoto,512087,540288.0,320699.0,1116.0
2023-01-20,Oita,286941,1009928.0,172076.0,589.0
2023-01-20,Miyazaki,306320,238860.0,189320.0,669.0
2023-01-20,Kagoshima,419149,904401.0,286186.0,743.0
2023-01-20,Okinawa,566952,1352949.0,494076.0,858.0
2023-01-21,Hokkaido,1295823,3964610.0,717238.0,4312.0
2023-01-21,Aomori,270286,415661.0,151129.0,594.0
2023-01-21,Iwate,222201,649790.0,103563.0,541.0
2023-01-21,Miyagi,510299,1204929.0,204624.0,850.0
2023-01-21,Akita,191316,81563.0,89825.0,540.0
2023-01-21,Yamagata,215595,354593.0,90443.0,336.0
2023-01-21,Fukushima,380968,1156057.0,180682.0,547.0
2023-01-21,Ibaraki,603625,1985898.0,301424.0,1137.0
2023-01-21,Tochigi,397128,1178014.0,215803.0,931.0
2023-01-21,Gunma,418537,1168112.0,225131.0,954.0
2023-01-21,Saitama,1736632,4922363.0,1160893.0,3383.0
2023-01-21,Chiba,1405806,3538123.0,904076.0,3364.0
2023-01-21,Tokyo,4229361,11343761.0,3093983.0,7401.0
2023-01-21,Kanagawa,2139267,6377780.0,1450734.0,3905.0
2023-01-21,Niigata,432138,1226847.0,223993.0,343.0
2023-01-21,Toyama,223231,462523.0,123822.0,287.0
2023-01-21,Ishikawa,264995,763788.0,155716.0,456.0
2023-01-21,Fukui,189763,557007.0,110918.0,177.0
2023-01-21,Yamanashi,178654,743108.0,93672.0,324.0
2023-01-21,Nagano,428092,1368929.0,415839.0,775.0
2023-01-21,Gifu,510216,1688320.0,284881.0,985.0
2023-01-21,Shizuoka,810969,2329743.0,478956.0,1156.0
2023-01-21,Aichi,2021658,5243696.0,1958993.0,3861.0
2023-01-21,Mie,430402,1058026.0,226621.0,883.0
2023-01-21,Shiga,354630,1227774.0,225722.0,586.0
2023-01-21,Kyoto,651961,1479171.0,459222.0,1461.0
2023-01-21,Osaka,2735958,11843597.0,2032077.0,7754.0
2023-01-21,Hyogo,1403943,2465506.0,986750.0,3516.0
2023-01-21,Nara,330510,933196.0,195268.0,744.0
2023-01-21,Wakayama,224861,319456.0,129448.0,452.0
2023-01-21,Tottori,131615,1061428.0,44778.0,224.0
2023-01-21,Shimane,156210,495088.0,152193.0,255.0
2023-01-21,Okayama,464547,1132746.0,438959.0,744.0
2023-01-21,Hiroshima,757902,3327739.0,409656.0,1179.0
2023-01-21,Yamaguchi,291970,1114017.0,158495.0,658.0
2023-01-21,Tokushima,154199,418757.0,90741.0,354.0
2023-01-21,Kagawa,237104,521785.0,138120.0,530.0
2023-01-21,Ehime,295612,907051.0,156705.0,583.0
2023-01-21,Kochi,156446,494109.0,94023.0,517.0
2023-01-21,Fukuoka,1524277,3918607.0,1029285.0,2806.0
2023-01-21,Saga,250597,377021.0,125171.0,428.0
2023-01-21,Nagasaki,320727,1017816.0,177499.0,541.0
2023-01-21,Kumamoto,512998,540288.0,320699.0,1121.0
2023-01-21,Oita,287666,1009928.0,172076.0,597.0
2023-01-21,Miyazaki,306953,238860.0,189320.0,672.0
2023-01-21,Kagoshima,420171,906324.0,286186.0,747.0
2023-01-21,Okinawa,567360,1354474.0,494076.0,858.0
2023-01-22,Hokkaido,1296487,3964610.0,717238.0,4316.0
2023-01-22,Aomori,270485,415661.0,151129.0,597.0
2023-01-22,Iwate,222422,650909.0,103563.0,546.0
2023-01-22,Miyagi,510882,1205458.0,204624.0,853.0
2023-01-22,Akita,191412,81563.0,89825.0,540.0
2023-01-22,Yamagata,215749,354593.0,90443.0,338.0
2023-01-22,Fukushima,381398,1156057.0,180682.0,547.0
2023-01-22,Ibaraki,605446,1985898.0,301424.0,1143.0
2023-01-22,Tochigi,397692,1180857.0,215803.0,934.0
2023-01-22,Gunma,418976,1168112.0,225131.0,958.0
2023-01-22,Saitama,1737954,4925950.0,1160893.0,3396.0
2023-01-22,Chiba,1407180,3538123.0,904076.0,3381.0
2023-01-22,Tokyo,4232038,11343761.0,3093983.0,7432.0
2023-01-22,Kanagawa,2141461,6377780.0,1450734.0,3910.0
2023-01-22,Niigata,432553,1226956.0,223993.0,343.0
2023-01-22,Toyama,223403,462523.0,123822.0,287.0
2023-01-22,Ishikawa,265218,763788.0,155716.0,456.0
2023-01-22,Fukui,189993,557007.0,110918.0,177.0
2023-01-22,Yamanashi,178988,743108.0,93672.0,324.0
2023-01-22,Nagano,428625,1368929.0,417792.0,775.0
2023-01-22,Gifu,510868,1688429.0,284881.0,987.0
2023-01-22,Shizuoka,813040,2329743.0,478956.0,1158.0
2023-01-22,Aichi,2022887,5243696.0,1967761.0,3886.0
2023-01-22,Mie,431603,1058026.0,226621.0,887.0
2023-01-22,Shiga,355045,1230428.0,225722.0,590.0
2023-01-22,Kyoto,652337,1480985.0,459222.0,1471.0
2023-01-22,Osaka,2737802,11862004.0,2032077.0,7788.0
2023-01-22,Hyogo,1405222,2465506.0,986750.0,3520.0
2023-01-22,Nara,330750,933196.0,195268.0,747.0
2023-01-22,Wakayama,225338,319456.0,129448.0,455.0
2023-01-22,Tottori,131842,1063682.0,44778.0,226.0
2023-01-22,Shimane,156387,495088.0,152766.0,256.0
2023-01-22,Okayama,465336,1132746.0,438959.0,745.0
2023-01-22,Hiroshima,759811,3327739.0,409656.0,1187.0
2023-01-22,Yamaguchi,292480,1114017.0,158495.0,659.0
2023-01-22,Tokushima,154372,420061.0,90741.0,356.0
2023-01-22,Kagawa,237390,521785.0,138120.0,535.0
2023-01-22,Ehime,295942,907884.0,156705.0,588.0
2023-01-22,Kochi,156604,494109.0,94023.0,521.0
2023-01-22,Fukuoka,1525313,3918607.0,1029285.0,2809.0
2023-01-22,Saga,250826,377021.0,125171.0,430.0
2023-01-22,Nagasaki,321012,1017816.0,177499.0,542.0
2023-01-22,Kumamoto,513476,540288.0,320699.0,1133.0
2023-01-22,Oita,288107,1009928.0,172076.0,606.0
2023-01-22,Miyazaki,307300,238860.0,189320.0,678.0
2023-01-22,Kagoshima,420725,907720.0,286186.0,751.0
2023-01-22,Okinawa,567573,1355368.0,494076.0,858.0
2023-01-23,Hokkaido,1298708,3964610.0,717238.0,4329.0
2023-01-23,Aomori,271199,415661.0,151129.0,598.0
2023-01-23,Iwate,223166,651416.0,103563.0,550.0
2023-01-23,Miyagi,512228,1207099.0,204624.0,855.0
2023-01-23,Akita,192022,81563.0,89825.0,540.0
2023-01-23,Yamagata,216339,356272.0,90443.0,338.0
2023-01-23,Fukushima,382740,1156057.0,180682.0,557.0
2023-01-23,Ibaraki,606015,1985898.0,301424.0,1150.0
2023-01-23,Tochigi,399055,1182105.0,215803.0,938.0
2023-01-23,Gunma,420409,1168112.0,225131.0,963.0
2023-01-23,Saitama,1742080,4935010.0,1160893.0,3423.0
2023-01-23,Chiba,1410903,3538123.0,904076.0,3406.0
2023-01-23,Tokyo,4239343,11365617.0,3093983.0,7462.0
2023-01-23,Kanagawa,2146020,6392074.0,1450734.0,3917.0
2023-01-23,Niigata,433893,1230378.0,223993.0,350.0
2023-01-23,Toyama,224230,464093.0,123822.0,287.0
2023-01-23,Ishikawa,266141,763788.0,155716.0,458.0
2023-01-23,Fukui,190564,557007.0,110918.0,178.0
2023-01-23,Yamanashi,179737,743108.0,93672.0,327.0
2023-01-23,Nagano,429726,1373142.0,418591.0,779.0
2023-01-23,Gifu,513111,1688573.0,284881.0,994.0
2023-01-23,Shizuoka,815427,2341263.0,478956.0,1162.0
2023-01-23,Aichi,2029527,5279450.0,1974624.0,3889.0
2023-01-23,Mie,432253,1058026.0,226621.0,892.0
2023-01-23,Shiga,356489,1231535.0,225722.0,592.0
2023-01-23,Kyoto,653953,1482273.0,459222.0,1479.0
2023-01-23,Osaka,2743739,11875567.0,2032077.0,7816.0
2023-01-23,Hyogo,1419741,2465506.0,986750.0,3527.0
2023-01-23,Nara,331700,937688.0,195268.0,749.0
2023-01-23,Wakayama,225833,319456.0,129448.0,460.0
2023-01-23,Tottori,132463,1064634.0,44778.0,229.0
2023-01-23,Shimane,157174,495088.0,153451.0,260.0
2023-01-23,Okayama,466776,1132746.0,438959.0,747.0
2023-01-23,Hiroshima,760800,3327739.0,409656.0,1196.0
2023-01-23,Yamaguchi,293807,1114017.0,158495.0,662.0
2023-01-23,Tokushima,155155,420143.0,90741.0,359.0
2023-01-23,Kagawa,238494,524732.0,138120.0,539.0
2023-01-23,Ehime,297353,908214.0,156705.0,590.0
2023-01-23,Kochi,157210,494109.0,94023.0,523.0
2023-01-23,Fukuoka,1529021,3918607.0,1029285.0,2830.0
2023-01-23,Saga,251638,377021.0,125171.0,433.0
2023-01-23,Nagasaki,322661,1020113.0,177499.0,548.0
2023-01-23,Kumamoto,515217,540288.0,320699.0,1137.0
2023-01-23,Oita,288844,1009928.0,172076.0,614.0
2023-01-23,Miyazaki,308382,238860.0,189320.0,684.0
2023-01-23,Kagoshima,422010,908416.0,286186.0,755.0
2023-01-23,Okinawa,568255,1358484.0,494076.0,858.0
2023-01-24,Hokkaido,1300561,3964610.0,717238.0,4340.0
2023-01-24,Aomori,271696,415661.0,151129.0,603.0
2023-01-24,Iwate,223686,652294.0,103563.0,550.0
2023-01-24,Miyagi,513489,1210727.0,204624.0,860.0
2023-01-24,Akita,192463,81563.0,89825.0,545.0
2023-01-24,Yamagata,216783,356336.0,90443.0,339.0
2023-01-24,Fukushima,383759,1156057.0,180682.0,563.0
2023-01-24,Ibaraki,608412,1985898.0,301424.0,1156.0
2023-01-24,Tochigi,400424,1182884.0,215803.0,948.0
2023-01-24,Gunma,421577,1172370.0,225131.0,966.0
2023-01-24,Saitama,1745591,4944858.0,1160893.0,3447.0
2023-01-24,Chiba,1414361,3538123.0,904076.0,3430.0
2023-01-24,Tokyo,4245277,11391647.0,3093983.0,7488.0
2023-01-24,Kanagawa,2150298,6439754.0,1450734.0,3922.0
2023-01-24,Niigata,434940,1234219.0,223993.0,350.0
2023-01-24,Toyama,224853,465291.0,123822.0,291.0
2023-01-24,Ishikawa,266867,763788.0,155716.0,465.0
2023-01-24,Fukui,191222,564408.0,110918.0,180.0
2023-01-24,Yamanashi,180417,743108.0,93672.0,331.0
2023-01-24,Nagano,431540,1382217.0,420180.0,779.0
2023-01-24,Gifu,514583,1698384.0,284881.0,1001.0
2023-01-24,Shizuoka,819383,2350595.0,478956.0,1172.0
2023-01-24,Aichi,2034650,5293262.0,1976852.0,3895.0
2023-01-24,Mie,434503,1080771.0,226621.0,905.0
2023-01-24,Shiga,357493,1233114.0,225722.0,599.0
2023-01-24,Kyoto,655363,1484253.0,459222.0,1489.0
2023-01-24,Osaka,2749326,11895047.0,2032077.0,7842.0
2023-01-24,Hyogo,1423943,2465506.0,986750.0,3546.0
2023-01-24,Nara,332498,940625.0,195268.0,755.0
2023-01-24,Wakayama,226727,319456.0,129448.0,464.0
2023-01-24,Tottori,133030,1070115.0,44778.0,231.0
2023-01-24,Shimane,157769,495088.0,154170.0,261.0
2023-01-24,Okayama,468495,1132746.0,438959.0,754.0
2023-01-24,Hiroshima,763599,3327739.0,409656.0,1205.0
2023-01-24,Yamaguchi,294810,1114017.0,158495.0,665.0
2023-01-24,Tokushima,155707,420804.0,90741.0,362.0
2023-01-24,Kagawa,239305,525256.0,138120.0,543.0
2023-01-24,Ehime,298249,909625.0,156705.0,594.0
2023-01-24,Kochi,157653,494109.0,94023.0,525.0
2023-01-24,Fukuoka,1532629,3918607.0,1029285.0,2861.0
2023-01-24,Saga,252201,377021.0,125171.0,435.0
2023-01-24,Nagasaki,323461,1021670.0,177499.0,553.0
2023-01-24,Kumamoto,516395,540288.0,320699.0,1147.0
2023-01-24,Oita,289701,1009928.0,172076.0,622.0
2023-01-24,Miyazaki,309105,238860.0,189320.0,695.0
2023-01-24,Kagoshima,423242,910510.0,286186.0,765.0
2023-01-24,Okinawa,568869,1359948.0,494076.0,858.0
2023-01-25,Hokkaido,1302244,3964610.0,717238.0,4356.0
2023-01-25,Aomori,272067,415661.0,151129.0,607.0
2023-01-25,Iwate,224086,654321.0,103563.0,553.0
2023-01-25,Miyagi,514453,1213756.0,204624.0,867.0
2023-01-25,Akita,192727,81563.0,89825.0,548.0
2023-01-25,Yamagata,217125,356839.0,90443.0,341.0
2023-01-25,Fukushima,384585,1156057.0,180682.0,566.0
2023-01-25,Ibaraki,610501,1985898.0,301424.0,1166.0
2023-01-25,Tochigi,401435,1186903.0,215803.0,953.0
2023-01-25,Gunma,422600,1176319.0,225131.0,977.0
2023-01-25,Saitama,1748205,4953850.0,1160893.0,3475.0
2023-01-25,Chiba,1417193,3586421.0,904076.0,3449.0
2023-01-25,Tokyo,4250338,11411275.0,3093983.0,7513.0
2023-01-25,Kanagawa,2154027,6463202.0,1450734.0,3931.0
2023-01-25,Niigata,435661,1236430.0,223993.0,356.0
2023-01-25,Toyama,225395,466813.0,123822.0,292.0
2023-01-25,Ishikawa,267300,763788.0,155716.0,466.0
2023-01-25,Fukui,191695,564408.0,110918.0,180.0
2023-01-25,Yamanashi,180990,743108.0,93672.0,332.0
2023-01-25,Nagano,432723,1384443.0,422737.0,787.0
2023-01-25,Gifu,515852,1703377.0,284881.0,1007.0
2023-01-25,Shizuoka,821379,2356224.0,478956.0,1199.0
2023-01-25,Aichi,2038597,5308828.0,1987468.0,3920.0
2023-01-25,Mie,436100,1080771.0,226621.0,910.0
2023-01-25,Shiga,358239,1235173.0,225722.0,603.0
2023-01-25,Kyoto,656370,1487872.0,459222.0,1498.0
2023-01-25,Osaka,2753338,11925699.0,2032077.0,7871.0
2023-01-25,Hyogo,1426759,2465506.0,986750.0,3562.0
2023-01-25,Nara,333277,943102.0,195268.0,762.0
2023-01-25,Wakayama,227281,319456.0,129448.0,470.0
2023-01-25,Tottori,133423,1072049.0,44778.0,231.0
2023-01-25,Shimane,158118,495088.0,154797.0,261.0
2023-01-25,Okayama,469658,1132746.0,438959.0,760.0
2023-01-25,Hiroshima,765792,3327739.0,409656.0,1209.0
2023-01-25,Yamaguchi,295579,1133706.0,158495.0,670.0
2023-01-25,Tokushima,156121,422390.0,90741.0,365.0
2023-01-25,Kagawa,240016,527147.0,138120.0,545.0
2023-01-25,Ehime,299051,910521.0,156705.0,598.0
2023-01-25,Kochi,158027,494109.0,94023.0,527.0
2023-01-25,Fukuoka,1535123,3918607.0,1029285.0,2895.0
2023-01-25,Saga,252629,377021.0,125171.0,438.0
2023-01-25,Nagasaki,323997,1022779.0,177499.0,558.0
2023-01-25,Kumamoto,517282,540288.0,320699.0,1161.0
2023-01-25,Oita,290343,1009928.0,172076.0,629.0
2023-01-25,Miyazaki,309748,238860.0,189320.0,699.0
2023-01-25,Kagoshima,424069,910510.0,286186.0,778.0
2023-01-25,Okinawa,569272,1362895.0,494076.0,866.0
2023-01-26,Hokkaido,1303611,3964610.0,717238.0,4361.0
2023-01-26,Aomori,272418,415661.0,151129.0,609.0
2023-01-26,Iwate,224465,655729.0,103563.0,558.0
2023-01-26,Miyagi,515376,1215622.0,204624.0,871.0
2023-01-26,Akita,193039,81563.0,89825.0,549.0
2023-01-26,Yamagata,217405,357149.0,90443.0,341.0
2023-01-26,Fukushima,385383,1156057.0,180682.0,566.0
2023-01-26,Ibaraki,612060,1985898.0,301424.0,1173.0
2023-01-26,Tochigi,402338,1188931.0,215803.0,958.0
2023-01-26,Gunma,423390,1179005.0,225131.0,983.0
2023-01-26,Saitama,1750561,4962338.0,1160893.0,3503.0
2023-01-26,Chiba,1419757,3586421.0,904076.0,3467.0
2023-01-26,Tokyo,4254635,11429621.0,3093983.0,7535.0
2023-01-26,Kanagawa,2157273,6481479.0,1450734.0,3953.0
2023-01-26,Niigata,436409,1238934.0,223993.0,364.0
2023-01-26,Toyama,225884,467692.0,123822.0,293.0
2023-01-26,Ishikawa,267812,763788.0,155716.0,467.0
2023-01-26,Fukui,192039,564408.0,110918.0,180.0
2023-01-26,Yamanashi,181503,743108.0,93672.0,334.0
2023-01-26,Nagano,433697,1386210.0,424535.0,787.0
2023-01-26,Gifu,516977,1707007.0,284881.0,1011.0
2023-01-26,Shizuoka,823712,2361856.0,478956.0,1218.0
2023-01-26,Aichi,2042126,5323919.0,1996024.0,3937.0
2023-01-26,Mie,437064,1080771.0,226621.0,918.0
2023-01-26,Shiga,358934,1237621.0,225722.0,607.0
2023-01-26,Kyoto,657323,1491068.0,459222.0,1508.0
2023-01-26,Osaka,2756921,11953733.0,2032077.0,7898.0
2023-01-26,Hyogo,1429330,2465506.0,986750.0,3575.0
2023-01-26,Nara,333917,946400.0,195268.0,767.0
2023-01-26,Wakayama,227717,319456.0,129448.0,471.0
2023-01-26,Tottori,133734,1074629.0,44778.0,234.0
2023-01-26,Shimane,158570,503752.0,155270.0,262.0
2023-01-26,Okayama,470799,1132746.0,438959.0,763.0
2023-01-26,Hiroshima,767498,3290721.0,409656.0,1221.0
2023-01-26,Yamaguchi,296302,1133706.0,158495.0,671.0
2023-01-26,Tokushima,156568,423785.0,90741.0,368.0
2023-01-26,Kagawa,240586,528518.0,138120.0,546.0
2023-01-26,Ehime,299780,911343.0,156705.0,608.0
2023-01-26,Kochi,158383,494109.0,94023.0,531.0
2023-01-26,Fukuoka,1537746,3918607.0,1029285.0,2907.0
2023-01-26,Saga,253053,377021.0,125171.0,439.0
2023-01-26,Nagasaki,324644,1057283.0,177499.0,563.0
2023-01-26,Kumamoto,518176,540288.0,320699.0,1176.0
2023-01-26,Oita,290918,1009928.0,172076.0,637.0
2023-01-26,Miyazaki,310283,238860.0,189320.0,709.0
2023-01-26,Kagoshima,424877,913315.0,286186.0,787.0
2023-01-26,Okinawa,569708,1364256.0,494076.0,866.0
2023-01-27,Hokkaido,1305001,3964610.0,717238.0,4371.0
2023-01-27,Aomori,272774,415661.0,151129.0,613.0
2023-01-27,Iwate,224927,656789.0,103563.0,564.0
2023-01-27,Miyagi,516318,1217231.0,204624.0,879.0
2023-01-27,Akita,193325,81563.0,89825.0,551.0
2023-01-27,Yamagata,217723,357380.0,90443.0,342.0
2023-01-27,Fukushima,386211,1156057.0,180682.0,569.0
2023-01-27,Ibaraki,613727,1985898.0,301424.0,1184.0
2023-01-27,Tochigi,403342,1190510.0,215803.0,961.0
2023-01-27,Gunma,424243,1183650.0,225131.0,984.0
2023-01-27,Saitama,1752920,4969357.0,1160893.0,3526.0
2023-01-27,Chiba,1422262,3586421.0,904076.0,3483.0
2023-01-27,Tokyo,4259150,11445888.0,3093983.0,7560.0
2023-01-27,Kanagawa,2160479,6498499.0,1450734.0,3961.0
2023-01-27,Niigata,437119,1240429.0,223993.0,364.0
2023-01-27,Toyama,226402,468409.0,123822.0,297.0
2023-01-27,Ishikawa,268308,763788.0,155716.0,467.0
2023-01-27,Fukui,192464,564408.0,110918.0,182.0
2023-01-27,Yamanashi,181978,756196.0,93672.0,340.0
2023-01-27,Nagano,434672,1387724.0,426012.0,794.0
2023-01-27,Gifu,518064,1710048.0,284881.0,1015.0
2023-01-27,Shizuoka,825965,2368870.0,478956.0,1228.0
2023-01-27,Aichi,2045612,5334974.0,2002391.0,3948.0
2023-01-27,Mie,438272,1080771.0,226621.0,927.0
2023-01-27,Shiga,359762,1238616.0,225722.0,612.0
2023-01-27,Kyoto,658275,1493221.0,459222.0,1516.0
2023-01-27,Osaka,2760605,11976169.0,2032077.0,7927.0
2023-01-27,Hyogo,1431753,2465506.0,986750.0,3591.0
2023-01-27,Nara,334582,948298.0,195268.0,770.0
2023-01-27,Wakayama,228232,319456.0,129448.0,472.0
2023-01-27,Tottori,134107,1076676.0,44778.0,236.0
2023-01-27,Shimane,158954,503752.0,155788.0,264.0
2023-01-27,Okayama,471789,1132746.0,457083.0,767.0
2023-01-27,Hiroshima,769107,3292171.0,409656.0,1229.0
2023-01-27,Yamaguchi,297096,1133706.0,158495.0,675.0
2023-01-27,Tokushima,156985,424444.0,90741.0,372.0
2023-01-27,Kagawa,241202,529647.0,138120.0,554.0
2023-01-27,Ehime,300553,920795.0,156705.0,608.0
2023-01-27,Kochi,158713,494109.0,94023.0,536.0
2023-01-27,Fukuoka,1540520,3918607.0,1029285.0,2933.0
2023-01-27,Saga,253490,377021.0,125171.0,441.0
2023-01-27,Nagasaki,325244,1059701.0,177499.0,566.0
2023-01-27,Kumamoto,519066,540288.0,320699.0,1181.0
2023-01-27,Oita,291519,1009928.0,172076.0,646.0
2023-01-27,Miyazaki,310831,238860.0,189320.0,713.0
2023-01-27,Kagoshima,425779,914650.0,286186.0,796.0
2023-01-27,Okinawa,570061,1365856.0,494076.0,873.0
2023-01-28,Hokkaido,1306002,3964610.0,717238.0,4386.0
2023-01-28,Aomori,273001,415661.0,151129.0,616.0
2023-01-28,Iwate,225213,657853.0,103563.0,569.0
2023-01-28,Miyagi,517132,1219124.0,204624.0,882.0
2023-01-28,Akita,193539,81563.0,89825.0,553.0
2023-01-28,Yamagata,217925,357380.0,90443.0,342.0
2023-01-28,Fukushima,386827,1156057.0,180682.0,569.0
2023-01-28,Ibaraki,615366,1985898.0,301424.0,1189.0
2023-01-28,Tochigi,404119,1192963.0,215803.0,962.0
2023-01-28,Gunma,424859,1184772.0,225131.0,990.0
2023-01-28,Saitama,1754901,4975223.0,1160893.0,3544.0
2023-01-28,Chiba,1424262,3586421.0,904076.0,3495.0
2023-01-28,Tokyo,4262577,11460571.0,3093983.0,7585.0
2023-01-28,Kanagawa,2162942,6498499.0,1450734.0,3971.0
2023-01-28,Niigata,437656,1240429.0,223993.0,364.0
2023-01-28,Toyama,226762,468409.0,123822.0,297.0
2023-01-28,Ishikawa,268662,763788.0,155716.0,469.0
2023-01-28,Fukui,192832,564408.0,110918.0,183.0
2023-01-28,Yamanashi,182272,756196.0,93672.0,343.0
2023-01-28,Nagano,435726,1387724.0,427365.0,794.0
2023-01-28,Gifu,518910,1712805.0,284881.0,1018.0
2023-01-28,Shizuoka,827931,2368870.0,478956.0,1240.0
2023-01-28,Aichi,2048324,5334974.0,2007992.0,3967.0
2023-01-28,Mie,439511,1080771.0,226621.0,927.0
2023-01-28,Shiga,360288,1239552.0,225722.0,614.0
2023-01-28,Kyoto,659112,1495676.0,459222.0,1523.0
2023-01-28,Osaka,2763508,11998491.0,2032077.0,7956.0
2023-01-28,Hyogo,1434367,2465506.0,986750.0,3598.0
2023-01-28,Nara,335171,948298.0,195268.0,773.0
2023-01-28,Wakayama,228694,319456.0,129448.0,472.0
2023-01-28,Tottori,134447,1078378.0,44778.0,237.0
2023-01-28,Shimane,159219,503752.0,156222.0,265.0
2023-01-28,Okayama,472693,1132746.0,457083.0,770.0
2023-01-28,Hiroshima,770809,3293865.0,409656.0,1237.0
2023-01-28,Yamaguchi,297680,1133706.0,158495.0,678.0
2023-01-28,Tokushima,157342,426246.0,90741.0,375.0
2023-01-28,Kagawa,241707,529647.0,138120.0,554.0
2023-01-28,Ehime,301084,921568.0,156705.0,613.0
2023-01-28,Kochi,158952,494109.0,94023.0,539.0
2023-01-28,Fukuoka,1542619,3918607.0,1029285.0,2941.0
2023-01-28,Saga,253833,377021.0,125171.0,443.0
2023-01-28,Nagasaki,325734,1059701.0,177499.0,570.0
2023-01-28,Kumamoto,519668,540288.0,320699.0,1186.0
2023-01-28,Oita,292018,1009928.0,172076.0,651.0
