更新日期,更新時間,中國內地,報告/確診個案數目,死亡個案,備註,過去14天新增報告確診個案數目
24/01/2020,18:00,湖南省,24,,,
24/01/2020,18:00,四川省,15,,,
24/01/2020,18:00,甘肅省,2,,,
24/01/2020,18:00,黑龍江省,4,,,
24/01/2020,18:00,江西省,7,,,
24/01/2020,18:00,廣東省,53,,,
24/01/2020,18:00,貴州省,3,,,
24/01/2020,18:00,上海巿,20,,,
24/01/2020,18:00,山東省,15,,,
24/01/2020,18:00,廣西壯族自治區,13,,,
24/01/2020,18:00,雲南省,2,,,
24/01/2020,18:00,內蒙古自治區,1,,,
24/01/2020,18:00,浙江省,43,,,
24/01/2020,18:00,河南省,9,,,
24/01/2020,18:00,河北省,2,,,
24/01/2020,18:00,海南省,8,,,
24/01/2020,18:00,吉林省,3,,,
24/01/2020,18:00,山西省,1,,,
24/01/2020,18:00,寧夏回族自治區,1,,,
24/01/2020,18:00,江蘇省,9,,,
24/01/2020,18:00,新疆自治區,2,,,
24/01/2020,23:59,湖北省,729,,,
25/01/2020,18:00,北京巿,36,,,
25/01/2020,18:00,遼寧省,15,,,
25/01/2020,18:00,安徽省,39,,,
25/01/2020,18:00,重慶巿,57,,,
25/01/2020,18:00,陝西省,5,,,
25/01/2020,18:00,天津巿,9,,,
25/01/2020,18:00,福建省,10,,,
25/01/2020,18:00,湖南省,43,,,
25/01/2020,18:00,四川省,28,,,
25/01/2020,18:00,甘肅省,4,,,
25/01/2020,18:00,黑龍江省,9,,,
25/01/2020,18:00,江西省,18,,,
25/01/2020,18:00,廣東省,78,,,
25/01/2020,18:00,貴州省,5,,,
25/01/2020,18:00,上海巿,33,,,
25/01/2020,18:00,山東省,21,,,
25/01/2020,18:00,廣西壯族自治區,23,,,
25/01/2020,18:00,雲南省,5,,,
25/01/2020,18:00,內蒙古自治區,2,,,
25/01/2020,18:00,浙江省,62,,,
25/01/2020,18:00,河南省,32,,,
25/01/2020,18:00,河北省,8,,,
25/01/2020,18:00,海南省,17,,,
25/01/2020,18:00,吉林省,4,,,
25/01/2020,18:00,山西省,6,,,
25/01/2020,18:00,寧夏回族自治區,3,,,
25/01/2020,18:00,江蘇省,18,,,
25/01/2020,18:00,新疆自治區,3,,,
25/01/2020,18:00,青海省,1,,,
25/01/2020,23:59,湖北省,1052,,,
26/01/2020,18:00,北京巿,54,,,
26/01/2020,18:00,遼寧省,19,,,
26/01/2020,18:00,安徽省,60,,,
26/01/2020,18:00,重慶巿,75,,,
26/01/2020,18:00,陝西省,22,,,
26/01/2020,18:00,天津巿,13,,,
26/01/2020,18:00,福建省,29,,,
26/01/2020,18:00,湖南省,69,,,
26/01/2020,18:00,四川省,46,,,
26/01/2020,18:00,甘肅省,7,,,
26/01/2020,18:00,黑龍江省,15,,,
26/01/2020,18:00,江西省,36,,,
26/01/2020,18:00,廣東省,111,,,
26/01/2020,18:00,貴州省,5,,,
26/01/2020,18:00,上海巿,40,,,
26/01/2020,18:00,山東省,46,,,
26/01/2020,18:00,廣西壯族自治區,33,,,
26/01/2020,18:00,雲南省,11,,,
26/01/2020,18:00,內蒙古自治區,7,,,
26/01/2020,18:00,浙江省,104,,,
26/01/2020,18:00,河南省,83,,,
26/01/2020,18:00,河北省,13,,,
26/01/2020,18:00,海南省,22,,,
26/01/2020,18:00,吉林省,4,,,
26/01/2020,18:00,山西省,9,,,
26/01/2020,18:00,寧夏回族自治區,3,,,
26/01/2020,18:00,江蘇省,31,,,
26/01/2020,18:00,新疆自治區,4,,,
26/01/2020,18:00,青海省,4,,,
26/01/2020,23:59,湖北省,1423,,,
27/01/2020,9:00,北京巿,68,,,
27/01/2020,9:00,遼寧省,22,,,
27/01/2020,9:00,安徽省,66,,,
27/01/2020,9:00,重慶巿,75,,,
27/01/2020,9:00,陝西省,22,,,
27/01/2020,9:00,天津巿,13,,,
27/01/2020,9:00,福建省,35,,,
27/01/2020,9:00,湖南省,69,,,
27/01/2020,9:00,四川省,46,,,
27/01/2020,9:00,甘肅省,7,,,
27/01/2020,9:00,黑龍江省,16,,,
27/01/2020,9:00,江西省,48,,,
27/01/2020,9:00,廣東省,111,,,
27/01/2020,9:00,貴州省,5,,,
27/01/2020,9:00,上海巿,40,,,
27/01/2020,9:00,山東省,46,,,
27/01/2020,9:00,廣西壯族自治區,46,,,
27/01/2020,9:00,雲南省,16,,,
27/01/2020,9:00,內蒙古自治區,7,,,
27/01/2020,9:00,浙江省,104,,,
27/01/2020,9:00,河南省,83,,,
27/01/2020,9:00,河北省,13,,,
27/01/2020,9:00,海南省,22,,,
27/01/2020,9:00,吉林省,4,,,
27/01/2020,9:00,山西省,13,,,
27/01/2020,9:00,寧夏回族自治區,3,,,
27/01/2020,9:00,江蘇省,33,,,
27/01/2020,9:00,新疆自治區,4,,,
27/01/2020,9:00,青海省,4,,,
27/01/2020,18:00,北京巿,72,,,
27/01/2020,18:00,遼寧省,24,,,
27/01/2020,18:00,安徽省,70,,,
27/01/2020,18:00,重慶巿,110,,,
27/01/2020,18:00,陝西省,35,,,
27/01/2020,18:00,天津巿,18,,,
27/01/2020,18:00,福建省,56,,,
27/01/2020,18:00,湖南省,100,,,
27/01/2020,18:00,四川省,69,,,
27/01/2020,18:00,甘肅省,14,,,
27/01/2020,18:00,黑龍江省,21,,,
27/01/2020,18:00,江西省,48,,,
27/01/2020,18:00,廣東省,151,,,
27/01/2020,18:00,貴州省,7,,,
27/01/2020,18:00,上海巿,53,,,
27/01/2020,18:00,山東省,75,,,
27/01/2020,18:00,廣西壯族自治區,46,,,
27/01/2020,18:00,雲南省,19,,,
27/01/2020,18:00,內蒙古自治區,11,,,
27/01/2020,18:00,浙江省,128,,,
27/01/2020,18:00,河南省,128,,,
27/01/2020,18:00,河北省,18,,,
27/01/2020,18:00,海南省,31,,,
27/01/2020,18:00,吉林省,6,,,
27/01/2020,18:00,山西省,13,,,
27/01/2020,18:00,寧夏回族自治區,7,,,
27/01/2020,18:00,江蘇省,47,,,
27/01/2020,18:00,新疆自治區,5,,,
27/01/2020,18:00,青海省,4,,,
27/01/2020,23:59,湖北省,2714,,,
28/01/2020,10:00,北京巿,80,,,
28/01/2020,10:00,遼寧省,27,,,
28/01/2020,10:00,安徽省,106,,,
28/01/2020,10:00,重慶巿,132,,,
28/01/2020,10:00,陝西省,35,,,
28/01/2020,10:00,天津巿,23,,,
28/01/2020,10:00,福建省,59,,,
28/01/2020,10:00,湖南省,143,,,
28/01/2020,10:00,四川省,90,,,
28/01/2020,10:00,甘肅省,19,,,
28/01/2020,10:00,黑龍江省,30,,,
28/01/2020,10:00,江西省,72,,,
28/01/2020,10:00,廣東省,188,,,
28/01/2020,10:00,貴州省,9,,,
28/01/2020,10:00,上海巿,66,,,
28/01/2020,10:00,山東省,87,,,
28/01/2020,10:00,廣西壯族自治區,51,,,
28/01/2020,10:00,雲南省,26,,,
28/01/2020,10:00,內蒙古自治區,13,,,
28/01/2020,10:00,浙江省,173,,,
28/01/2020,10:00,河南省,168,,,
28/01/2020,10:00,河北省,33,,,
28/01/2020,10:00,海南省,40,,,
28/01/2020,10:00,吉林省,8,,,
28/01/2020,10:00,山西省,20,,,
28/01/2020,10:00,寧夏回族自治區,11,,,
28/01/2020,10:00,江蘇省,70,,,
28/01/2020,10:00,新疆自治區,10,,,
28/01/2020,10:00,青海省,6,,,
28/01/2020,18:00,北京巿,80,,,
28/01/2020,18:00,遼寧省,30,,,
28/01/2020,18:00,安徽省,106,,,
28/01/2020,18:00,重慶巿,132,,,
28/01/2020,18:00,陝西省,46,,,
28/01/2020,18:00,天津巿,24,,,
28/01/2020,18:00,福建省,73,,,
28/01/2020,18:00,湖南省,143,,,
28/01/2020,18:00,四川省,90,,,
28/01/2020,18:00,甘肅省,19,,,
28/01/2020,18:00,黑龍江省,30,,,
28/01/2020,18:00,江西省,72,,,
28/01/2020,18:00,廣東省,207,,,
28/01/2020,18:00,貴州省,9,,,
28/01/2020,18:00,上海巿,66,,,
28/01/2020,18:00,山東省,95,,,
28/01/2020,18:00,廣西壯族自治區,51,,,
28/01/2020,18:00,雲南省,44,,,
28/01/2020,18:00,內蒙古自治區,15,,,
28/01/2020,18:00,浙江省,173,,,
28/01/2020,18:00,河南省,168,,,
28/01/2020,18:00,河北省,33,,,
28/01/2020,18:00,海南省,40,,,
28/01/2020,18:00,吉林省,8,,,
28/01/2020,18:00,山西省,20,,,
28/01/2020,18:00,寧夏回族自治區,11,,,
28/01/2020,18:00,江蘇省,70,,,
28/01/2020,18:00,新疆自治區,10,,,
28/01/2020,18:00,青海省,6,,,
28/01/2020,23:59,湖北省,3554,,,
29/01/2020,9:00,北京巿,91,,,
29/01/2020,9:00,遼寧省,34,,,
29/01/2020,9:00,安徽省,106,,,
29/01/2020,9:00,重慶巿,132,,,
29/01/2020,9:00,陝西省,46,,,
29/01/2020,9:00,天津巿,24,,,
29/01/2020,9:00,福建省,80,,,
29/01/2020,9:00,湖南省,143,,,
29/01/2020,9:00,四川省,90,,,
29/01/2020,9:00,甘肅省,19,,,
29/01/2020,9:00,黑龍江省,31,,,
29/01/2020,9:00,江西省,109,,,
29/01/2020,9:00,廣東省,207,,,
29/01/2020,9:00,貴州省,9,,,
29/01/2020,9:00,上海巿,66,,,
29/01/2020,9:00,山東省,95,,,
29/01/2020,9:00,廣西壯族自治區,51,,,
29/01/2020,9:00,雲南省,44,,,
29/01/2020,9:00,內蒙古自治區,15,,,
29/01/2020,9:00,浙江省,173,,,
29/01/2020,9:00,河南省,168,,,
29/01/2020,9:00,河北省,33,,,
29/01/2020,9:00,海南省,40,,,
29/01/2020,9:00,吉林省,8,,,
29/01/2020,9:00,山西省,27,,,
29/01/2020,9:00,寧夏回族自治區,11,,,
29/01/2020,9:00,江蘇省,70,,,
29/01/2020,9:00,新疆自治區,10,,,
29/01/2020,9:00,青海省,6,,,
29/01/2020,18:00,北京巿,102,,,
29/01/2020,18:00,遼寧省,38,,,
29/01/2020,18:00,安徽省,152,,,
29/01/2020,18:00,重慶巿,147,,,
29/01/2020,18:00,陝西省,56,,,
29/01/2020,18:00,天津巿,27,,,
29/01/2020,18:00,福建省,84,,,
29/01/2020,18:00,湖南省,221,,,
29/01/2020,18:00,四川省,108,,,
29/01/2020,18:00,甘肅省,24,,,
29/01/2020,18:00,黑龍江省,38,,,
29/01/2020,18:00,江西省,109,,,
29/01/2020,18:00,廣東省,272,,,
29/01/2020,18:00,貴州省,9,,,
29/01/2020,18:00,上海巿,96,,,
29/01/2020,18:00,山東省,130,,,
29/01/2020,18:00,廣西壯族自治區,58,,,
29/01/2020,18:00,雲南省,55,,,
29/01/2020,18:00,內蒙古自治區,16,,,
29/01/2020,18:00,浙江省,296,,,
29/01/2020,18:00,河南省,206,,,
29/01/2020,18:00,河北省,48,,,
29/01/2020,18:00,海南省,43,,,
29/01/2020,18:00,吉林省,9,,,
29/01/2020,18:00,山西省,27,,,
29/01/2020,18:00,寧夏回族自治區,12,,,
29/01/2020,18:00,江蘇省,99,,,
29/01/2020,18:00,新疆自治區,13,,,
29/01/2020,18:00,青海省,6,,,
29/01/2020,23:59,湖北省,4586,,,
30/01/2020,9:00,北京巿,111,,,
30/01/2020,9:00,遼寧省,39,,,
30/01/2020,9:00,安徽省,152,,,
30/01/2020,9:00,重慶巿,165,,,
30/01/2020,9:00,陝西省,56,,,
30/01/2020,9:00,天津巿,27,,,
30/01/2020,9:00,福建省,84,,,
30/01/2020,9:00,湖南省,221,,,
30/01/2020,9:00,四川省,108,,,
30/01/2020,9:00,甘肅省,24,,,
30/01/2020,9:00,黑龍江省,39,,,
30/01/2020,9:00,江西省,162,,,
30/01/2020,9:00,廣東省,272,,,
30/01/2020,9:00,貴州省,9,,,
30/01/2020,9:00,上海巿,96,,,
30/01/2020,9:00,山東省,130,,,
30/01/2020,9:00,廣西壯族自治區,58,,,
30/01/2020,9:00,雲南省,55,,,
30/01/2020,9:00,內蒙古自治區,16,,,
30/01/2020,9:00,浙江省,296,,,
30/01/2020,9:00,河南省,206,,,
30/01/2020,9:00,河北省,48,,,
30/01/2020,9:00,海南省,45,,,
30/01/2020,9:00,吉林省,9,,,
30/01/2020,9:00,山西省,35,,,
30/01/2020,9:00,寧夏回族自治區,12,,,
30/01/2020,9:00,江蘇省,99,,,
30/01/2020,9:00,新疆自治區,13,,,
30/01/2020,9:00,青海省,6,,,
30/01/2020,18:00,北京巿,114,,,
30/01/2020,18:00,遼寧省,41,,,
30/01/2020,18:00,安徽省,200,,,
30/01/2020,18:00,重慶巿,182,,,
30/01/2020,18:00,陝西省,63,,,
30/01/2020,18:00,天津巿,29,,,
30/01/2020,18:00,福建省,101,,,
30/01/2020,18:00,湖南省,277,,,
30/01/2020,18:00,四川省,142,,,
30/01/2020,18:00,甘肅省,26,,,
30/01/2020,18:00,黑龍江省,43,,,
30/01/2020,18:00,江西省,162,,,
30/01/2020,18:00,廣東省,354,,,
30/01/2020,18:00,貴州省,12,,,
30/01/2020,18:00,上海巿,112,,,
30/01/2020,18:00,山東省,158,,,
30/01/2020,18:00,廣西壯族自治區,78,,,
30/01/2020,18:00,雲南省,70,,,
30/01/2020,18:00,內蒙古自治區,18,,,
30/01/2020,18:00,浙江省,428,,,
30/01/2020,18:00,河南省,278,,,
30/01/2020,18:00,河北省,65,,,
30/01/2020,18:00,海南省,46,,,
30/01/2020,18:00,吉林省,14,,,
30/01/2020,18:00,山西省,35,,,
30/01/2020,18:00,寧夏回族自治區,17,,,
30/01/2020,18:00,江蘇省,129,,,
30/01/2020,18:00,新疆自治區,14,,,
30/01/2020,18:00,青海省,6,,,
30/01/2020,18:00,西藏自治區,1,,,
30/01/2020,23:59,湖北省,5806,,,
31/01/2020,9:00,北京巿,121,,,
31/01/2020,9:00,遼寧省,45,,,
31/01/2020,9:00,安徽省,200,,,
31/01/2020,9:00,重慶巿,206,,,
31/01/2020,9:00,陝西省,63,,,
31/01/2020,9:00,天津巿,31,,,
31/01/2020,9:00,福建省,101,,,
31/01/2020,9:00,湖南省,277,,,
31/01/2020,9:00,四川省,177,,,
31/01/2020,9:00,甘肅省,29,,,
31/01/2020,9:00,黑龍江省,44,,,
31/01/2020,9:00,江西省,162,,,
31/01/2020,9:00,廣東省,393,,,
31/01/2020,9:00,貴州省,12,,,
31/01/2020,9:00,上海巿,128,,,
31/01/2020,9:00,山東省,158,,,
31/01/2020,9:00,廣西壯族自治區,87,,,
31/01/2020,9:00,雲南省,76,,,
31/01/2020,9:00,內蒙古自治區,18,,,
31/01/2020,9:00,浙江省,428,,,
31/01/2020,9:00,河南省,278,,,
31/01/2020,9:00,河北省,65,,,
31/01/2020,9:00,海南省,50,,,
31/01/2020,9:00,吉林省,14,,,
31/01/2020,9:00,山西省,39,,,
31/01/2020,9:00,寧夏回族自治區,17,,,
31/01/2020,9:00,江蘇省,129,,,
31/01/2020,9:00,新疆自治區,14,,,
31/01/2020,9:00,青海省,8,,,
31/01/2020,9:00,西藏自治區,1,,,
31/01/2020,18:00,北京巿,139,,,
31/01/2020,18:00,遼寧省,48,,,
31/01/2020,18:00,安徽省,237,,,
31/01/2020,18:00,重慶巿,211,,,
31/01/2020,18:00,陝西省,87,,,
31/01/2020,18:00,天津巿,32,,,
31/01/2020,18:00,福建省,120,,,
31/01/2020,18:00,湖南省,332,,,
31/01/2020,18:00,四川省,177,,,
31/01/2020,18:00,甘肅省,29,,,
31/01/2020,18:00,黑龍江省,59,,,
31/01/2020,18:00,江西省,240,,,
31/01/2020,18:00,廣東省,436,,,
31/01/2020,18:00,貴州省,29,,,
31/01/2020,18:00,上海巿,135,,,
31/01/2020,18:00,山東省,184,,,
31/01/2020,18:00,廣西壯族自治區,87,,,
31/01/2020,18:00,雲南省,83,,,
31/01/2020,18:00,內蒙古自治區,20,,,
31/01/2020,18:00,浙江省,537,,,
31/01/2020,18:00,河南省,352,,,
31/01/2020,18:00,河北省,82,,,
31/01/2020,18:00,海南省,52,,,
31/01/2020,18:00,吉林省,14,,,
31/01/2020,18:00,山西省,39,,,
31/01/2020,18:00,寧夏回族自治區,21,,,
31/01/2020,18:00,江蘇省,168,,,
31/01/2020,18:00,新疆自治區,17,,,
31/01/2020,18:00,青海省,8,,,
31/01/2020,18:00,西藏自治區,1,,,
31/01/2020,23:59,湖北省,7153,,,
01/02/2020,9:00,北京巿,139,,,
01/02/2020,9:00,遼寧省,60,,,
01/02/2020,9:00,安徽省,237,,,
01/02/2020,9:00,重慶巿,238,,,
01/02/2020,9:00,陝西省,87,,,
01/02/2020,9:00,天津巿,32,,,
01/02/2020,9:00,福建省,120,,,
01/02/2020,9:00,湖南省,332,,,
01/02/2020,9:00,四川省,207,,,
01/02/2020,9:00,甘肅省,35,,,
01/02/2020,9:00,黑龍江省,59,,,
01/02/2020,9:00,江西省,286,,,
01/02/2020,9:00,廣東省,520,,,
01/02/2020,9:00,貴州省,29,,,
01/02/2020,9:00,上海巿,153,,,
01/02/2020,9:00,山東省,202,,,
01/02/2020,9:00,廣西壯族自治區,100,,,
01/02/2020,9:00,雲南省,83,,,
01/02/2020,9:00,內蒙古自治區,20,,,
01/02/2020,9:00,浙江省,537,,,
01/02/2020,9:00,河南省,422,,,
01/02/2020,9:00,河北省,96,,,
01/02/2020,9:00,海南省,58,,,
01/02/2020,9:00,吉林省,14,,,
01/02/2020,9:00,山西省,47,,,
01/02/2020,9:00,寧夏回族自治區,21,,,
01/02/2020,9:00,江蘇省,168,,,
01/02/2020,9:00,新疆自治區,17,,,
01/02/2020,9:00,青海省,8,,,
01/02/2020,9:00,西藏自治區,1,,,
01/02/2020,18:00,北京巿,156,,,
01/02/2020,18:00,遼寧省,63,,,
01/02/2020,18:00,安徽省,297,,,
01/02/2020,18:00,重慶巿,247,,,
01/02/2020,18:00,陝西省,101,,,
01/02/2020,18:00,天津巿,37,,,
01/02/2020,18:00,福建省,144,,,
01/02/2020,18:00,湖南省,389,,,
01/02/2020,18:00,四川省,207,,,
01/02/2020,18:00,甘肅省,35,,,
01/02/2020,18:00,黑龍江省,80,,,
01/02/2020,18:00,江西省,286,,,
01/02/2020,18:00,廣東省,535,,,
01/02/2020,18:00,貴州省,29,,,
01/02/2020,18:00,上海巿,169,,,
01/02/2020,18:00,山東省,206,,,
01/02/2020,18:00,廣西壯族自治區,100,,,
01/02/2020,18:00,雲南省,91,,,
01/02/2020,18:00,內蒙古自治區,23,,,
01/02/2020,18:00,浙江省,599,,,
01/02/2020,18:00,河南省,422,,,
01/02/2020,18:00,河北省,96,,,
01/02/2020,18:00,海南省,60,,,
01/02/2020,18:00,吉林省,17,,,
01/02/2020,18:00,山西省,47,,,
01/02/2020,18:00,寧夏回族自治區,26,,,
01/02/2020,18:00,江蘇省,202,,,
01/02/2020,18:00,新疆自治區,18,,,
01/02/2020,18:00,青海省,9,,,
01/02/2020,18:00,西藏自治區,1,,,
01/02/2020,23:59,湖北省,9074,,,
02/02/2020,9:00,北京巿,168,,,
02/02/2020,9:00,遼寧省,64,,,
02/02/2020,9:00,安徽省,297,,,
02/02/2020,9:00,重慶巿,262,,,
02/02/2020,9:00,陝西省,101,,,
02/02/2020,9:00,天津巿,41,,,
02/02/2020,9:00,福建省,144,,,
02/02/2020,9:00,湖南省,389,,,
02/02/2020,9:00,四川省,231,,,
02/02/2020,9:00,甘肅省,40,,,
02/02/2020,9:00,黑龍江省,80,,,
02/02/2020,9:00,江西省,286,,,
02/02/2020,9:00,廣東省,604,,,
02/02/2020,9:00,貴州省,38,,,
02/02/2020,9:00,上海巿,177,,,
02/02/2020,9:00,山東省,206,,,
02/02/2020,9:00,廣西壯族自治區,111,,,
02/02/2020,9:00,雲南省,93,,,
02/02/2020,9:00,內蒙古自治區,23,,,
02/02/2020,9:00,浙江省,599,,,
02/02/2020,9:00,河南省,493,,,
02/02/2020,9:00,河北省,104,,,
02/02/2020,9:00,海南省,63,,,
02/02/2020,9:00,吉林省,17,,,
02/02/2020,9:00,山西省,56,,,
02/02/2020,9:00,寧夏回族自治區,26,,,
02/02/2020,9:00,江蘇省,202,,,
02/02/2020,9:00,新疆自治區,18,,,
02/02/2020,9:00,青海省,9,,,
02/02/2020,9:00,西藏自治區,1,,,
02/02/2020,18:00,北京巿,191,,,
02/02/2020,18:00,遼寧省,69,,,
02/02/2020,18:00,安徽省,340,,,
02/02/2020,18:00,重慶巿,275,,,
02/02/2020,18:00,陝西省,116,,,
02/02/2020,18:00,天津巿,48,,,
02/02/2020,18:00,福建省,159,,,
02/02/2020,18:00,湖南省,463,,,
02/02/2020,18:00,四川省,231,,,
02/02/2020,18:00,甘肅省,40,,,
02/02/2020,18:00,黑龍江省,95,,,
02/02/2020,18:00,江西省,333,,,
02/02/2020,18:00,廣東省,632,,,
02/02/2020,18:00,貴州省,38,,,
02/02/2020,18:00,上海巿,182,,,
02/02/2020,18:00,山東省,230,,,
02/02/2020,18:00,廣西壯族自治區,111,,,
02/02/2020,18:00,雲南省,99,,,
02/02/2020,18:00,內蒙古自治區,27,,,
02/02/2020,18:00,浙江省,661,,,
02/02/2020,18:00,河南省,493,,,
02/02/2020,18:00,河北省,104,,,
02/02/2020,18:00,海南省,64,,,
02/02/2020,18:00,吉林省,23,,,
02/02/2020,18:00,山西省,56,,,
02/02/2020,18:00,寧夏回族自治區,28,,,
02/02/2020,18:00,江蘇省,236,,,
02/02/2020,18:00,新疆自治區,21,,,
02/02/2020,18:00,青海省,11,,,
02/02/2020,18:00,西藏自治區,1,,,
02/02/2020,23:59,湖北省,11177,,,
03/02/2020,9:00,北京巿,191,,,
03/02/2020,9:00,遼寧省,70,,,
03/02/2020,9:00,安徽省,408,,,
03/02/2020,9:00,重慶巿,300,,,
03/02/2020,9:00,陝西省,116,,,
03/02/2020,9:00,天津巿,48,,,
03/02/2020,9:00,福建省,159,,,
03/02/2020,9:00,湖南省,463,,,
03/02/2020,9:00,四川省,254,,,
03/02/2020,9:00,甘肅省,51,,,
03/02/2020,9:00,黑龍江省,118,,,
03/02/2020,9:00,江西省,391,,,
03/02/2020,9:00,廣東省,683,,,
03/02/2020,9:00,貴州省,46,,,
03/02/2020,9:00,上海巿,193,,,
03/02/2020,9:00,山東省,246,,,
03/02/2020,9:00,廣西壯族自治區,127,,,
03/02/2020,9:00,雲南省,105,,,
03/02/2020,9:00,內蒙古自治區,27,,,
03/02/2020,9:00,浙江省,724,,,
03/02/2020,9:00,河南省,566,,,
03/02/2020,9:00,河北省,113,,,
03/02/2020,9:00,海南省,71,,,
03/02/2020,9:00,吉林省,31,,,
03/02/2020,9:00,山西省,66,,,
03/02/2020,9:00,寧夏回族自治區,28,,,
03/02/2020,9:00,江蘇省,271,,,
03/02/2020,9:00,新疆自治區,24,,,
03/02/2020,9:00,青海省,11,,,
03/02/2020,9:00,西藏自治區,1,,,
03/02/2020,18:00,北京巿,212,,,
03/02/2020,18:00,遼寧省,73,,,
03/02/2020,18:00,安徽省,408,,,
03/02/2020,18:00,重慶巿,312,,,
03/02/2020,18:00,陝西省,128,,,
03/02/2020,18:00,天津巿,56,,,
03/02/2020,18:00,福建省,179,,,
03/02/2020,18:00,湖南省,521,,,
03/02/2020,18:00,四川省,254,,,
03/02/2020,18:00,甘肅省,51,,,
03/02/2020,18:00,黑龍江省,121,,,
03/02/2020,18:00,江西省,391,,,
03/02/2020,18:00,廣東省,725,,,
03/02/2020,18:00,貴州省,46,,,
03/02/2020,18:00,上海巿,203,,,
03/02/2020,18:00,山東省,259,,,
03/02/2020,18:00,廣西壯族自治區,127,,,
03/02/2020,18:00,雲南省,114,,,
03/02/2020,18:00,內蒙古自治區,34,,,
03/02/2020,18:00,浙江省,724,,,
03/02/2020,18:00,河南省,566,,,
03/02/2020,18:00,河北省,113,,,
03/02/2020,18:00,海南省,71,,,
03/02/2020,18:00,吉林省,31,,,
03/02/2020,18:00,山西省,66,,,
03/02/2020,18:00,寧夏回族自治區,31,,,
03/02/2020,18:00,江蘇省,271,,,
03/02/2020,18:00,新疆自治區,24,,,
03/02/2020,18:00,青海省,13,,,
03/02/2020,18:00,西藏自治區,1,,,
03/02/2020,23:59,湖北省,13522,,,
04/02/2020,9:00,北京巿,212,,,
04/02/2020,9:00,遼寧省,74,,,
04/02/2020,9:00,安徽省,480,,,
04/02/2020,9:00,重慶巿,337,,,
04/02/2020,9:00,陝西省,128,,,
04/02/2020,9:00,天津巿,60,,,
04/02/2020,9:00,福建省,179,,,
04/02/2020,9:00,湖南省,521,,,
04/02/2020,9:00,四川省,254,,,
04/02/2020,9:00,甘肅省,55,,,
04/02/2020,9:00,黑龍江省,155,,,
04/02/2020,9:00,江西省,391,,,
04/02/2020,9:00,廣東省,797,,,
04/02/2020,9:00,貴州省,46,,,
04/02/2020,9:00,上海巿,208,,,
04/02/2020,9:00,山東省,259,,,
04/02/2020,9:00,廣西壯族自治區,139,,,
04/02/2020,9:00,雲南省,117,,,
04/02/2020,9:00,內蒙古自治區,34,,,
04/02/2020,9:00,浙江省,724,,,
04/02/2020,9:00,河南省,675,,,
04/02/2020,9:00,河北省,126,,,
04/02/2020,9:00,海南省,79,,,
04/02/2020,9:00,吉林省,42,,,
04/02/2020,9:00,山西省,74,,,
04/02/2020,9:00,寧夏回族自治區,31,,,
04/02/2020,9:00,江蘇省,271,,,
04/02/2020,9:00,新疆自治區,24,,,
04/02/2020,9:00,青海省,13,,,
04/02/2020,9:00,西藏自治區,1,,,
04/02/2020,18:00,北京巿,228,,,
04/02/2020,18:00,遼寧省,77,,,
04/02/2020,18:00,安徽省,480,,,
04/02/2020,18:00,重慶巿,344,,,
04/02/2020,18:00,陝西省,142,,,
04/02/2020,18:00,天津巿,66,,,
04/02/2020,18:00,福建省,194,,,
04/02/2020,18:00,湖南省,593,,,
04/02/2020,18:00,四川省,282,,,
04/02/2020,18:00,甘肅省,55,,,
04/02/2020,18:00,黑龍江省,155,,,
04/02/2020,18:00,江西省,476,,,
04/02/2020,18:00,廣東省,813,,,
04/02/2020,18:00,貴州省,56,,,
04/02/2020,18:00,上海巿,219,,,
04/02/2020,18:00,山東省,275,,,
04/02/2020,18:00,廣西壯族自治區,139,,,
04/02/2020,18:00,雲南省,119,,,
04/02/2020,18:00,內蒙古自治區,35,,,
04/02/2020,18:00,浙江省,829,,,
04/02/2020,18:00,河南省,675,,,
04/02/2020,18:00,河北省,126,,,
04/02/2020,18:00,海南省,80,,,
04/02/2020,18:00,吉林省,42,,,
04/02/2020,18:00,山西省,74,,,
04/02/2020,18:00,寧夏回族自治區,34,,,
04/02/2020,18:00,江蘇省,308,,,
04/02/2020,18:00,新疆自治區,29,,,
04/02/2020,18:00,青海省,15,,,
04/02/2020,18:00,西藏自治區,1,,,
04/02/2020,23:59,湖北省,16678,,,
05/02/2020,9:00,北京巿,228,,,
05/02/2020,9:00,遼寧省,81,,,
05/02/2020,9:00,安徽省,480,,,
05/02/2020,9:00,重慶巿,366,,,
05/02/2020,9:00,陝西省,142,,,
05/02/2020,9:00,天津巿,67,,,
05/02/2020,9:00,福建省,194,,,
05/02/2020,9:00,湖南省,593,,,
05/02/2020,9:00,四川省,301,,,
05/02/2020,9:00,甘肅省,57,,,
05/02/2020,9:00,黑龍江省,190,,,
05/02/2020,9:00,江西省,476,,,
05/02/2020,9:00,廣東省,870,,,
05/02/2020,9:00,貴州省,64,,,
05/02/2020,9:00,上海巿,233,,,
05/02/2020,9:00,山東省,298,,,
05/02/2020,9:00,廣西壯族自治區,150,,,
05/02/2020,9:00,雲南省,122,,,
05/02/2020,9:00,內蒙古自治區,35,,,
05/02/2020,9:00,浙江省,829,,,
05/02/2020,9:00,河南省,764,,,
05/02/2020,9:00,河北省,135,,,
05/02/2020,9:00,海南省,80,,,
05/02/2020,9:00,吉林省,54,,,
05/02/2020,9:00,山西省,81,,,
